mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn
3,2017-01-04 22:16:00,2017-01-04 22:26:00,3.61,-3.41,-1.88,153.94000244140625,-241.1699981689453,56.869998931884766,5.005,shear,2.7699999809265137,-7.130000114440918,-1.7200000286102295,-20.856,256.437,2.55,
3,2017-01-04 22:16:00,2017-01-04 22:26:00,3.61,-3.41,-1.88,153.94000244140625,-241.1699981689453,56.869998931884766,5.88,rx_en,2.7699999809265137,-7.130000114440918,-1.7200000286102295,-20.856,256.437,2.55,
3,2017-01-04 22:16:00,2017-01-04 22:26:00,3.61,-3.41,-1.88,153.94000244140625,-241.1699981689453,56.869998931884766,3.48,va_cs,2.7699999809265137,-7.130000114440918,-1.7200000286102295,-20.856,256.437,2.55,
3,2017-01-04 22:16:00,2017-01-04 22:26:00,3.61,-3.41,-1.88,153.94000244140625,-241.1699981689453,56.869998931884766,4.657,bisection,2.7699999809265137,-7.130000114440918,-1.7200000286102295,-20.856,256.437,2.55,
3,2017-01-04 22:17:00,2017-01-04 22:27:00,3.64,-3.42,-1.88,152.72999572753906,-236.30999755859375,56.5099983215332,5.015,shear,2.6600000858306885,-7.130000114440918,-1.8200000524520874,-20.897,255.68,2.55,
3,2017-01-04 22:17:00,2017-01-04 22:27:00,3.64,-3.42,-1.88,152.72999572753906,-236.30999755859375,56.5099983215332,5.88,rx_en,2.6600000858306885,-7.130000114440918,-1.8200000524520874,-20.897,255.68,2.55,
3,2017-01-04 22:17:00,2017-01-04 22:27:00,3.64,-3.42,-1.88,152.72999572753906,-236.30999755859375,56.5099983215332,3.47,va_cs,2.6600000858306885,-7.130000114440918,-1.8200000524520874,-20.897,255.68,2.55,
3,2017-01-04 22:17:00,2017-01-04 22:27:00,3.64,-3.42,-1.88,152.72999572753906,-236.30999755859375,56.5099983215332,4.654,bisection,2.6600000858306885,-7.130000114440918,-1.8200000524520874,-20.897,255.68,2.55,
3,2017-01-04 22:18:00,2017-01-04 22:28:00,3.67,-3.43,-1.89,151.7100067138672,-231.5399932861328,56.439998626708984,5.647,shear,2.630000114440918,-7.130000114440918,-1.940000057220459,-20.937,254.779,2.74,
3,2017-01-04 22:18:00,2017-01-04 22:28:00,3.67,-3.43,-1.89,151.7100067138672,-231.5399932861328,56.439998626708984,5.89,rx_en,2.630000114440918,-7.130000114440918,-1.940000057220459,-20.937,254.779,2.74,
3,2017-01-04 22:18:00,2017-01-04 22:28:00,3.67,-3.43,-1.89,151.7100067138672,-231.5399932861328,56.439998626708984,2.475,va_cs,2.630000114440918,-7.130000114440918,-1.940000057220459,-20.937,254.779,2.74,
3,2017-01-04 22:18:00,2017-01-04 22:28:00,3.67,-3.43,-1.89,151.7100067138672,-231.5399932861328,56.439998626708984,4.659,bisection,2.630000114440918,-7.130000114440918,-1.940000057220459,-20.937,254.779,2.74,
3,2017-01-04 22:19:00,2017-01-04 22:29:00,3.71,-3.44,-1.89,149.4600067138672,-227.80999755859375,56.40999984741211,5.657,shear,2.630000114440918,-7.139999866485596,-2.069999933242798,-20.978,253.832,2.93,
